name,height,reach,age,rank,total_rounds,title_bouts,dias_inativo,wins,losses,win_streak,lose_streak,longest_win_streak,ko_wins,sub_wins,SLpM,sig_str_acc,td_avg,td_acc,sub_avg,ctrl_avg,kd_per_fight,head_ratio,body_ratio,leg_ratio,distance_ratio,clinch_ratio,ground_ratio,sig_pct_fade,td_fade,ctrl_fade,rev_avg,finish_rate,ko_rate,sub_rate,SApM,str_def,td_def,ufc_debut,win_rate_l5,win_rate_l3
Shinsho Anzai,170.18,177.8,32,,7,0,2886,2.0,2.0,0.0,1.0,2.0,1.0,0.0,3.492239467849224,0.61,1.3333333333333333,0.1666666666666666,0.0,227.0,0.0,0.7047619047619048,0.2095238095238095,0.0857142857142857,0.5619047619047619,0.419047619047619,0.019047619047619,-0.1333333333333333,0.0,169.0,0.0,0.6666666666666666,0.6666666666666666,0.0,3.69179600886918,0.4637681159420289,1.0,2014-08-23,0.6666666666666666,0.6666666666666666
Sirwan Kakai,165.1,167.64,25,,3,0,3936,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.466666666666667,0.3566666666666667,5.0,0.5,0.0,319.0,1.0,0.9230769230769232,0.0769230769230769,0.0,0.6153846153846154,0.3269230769230769,0.0576923076923076,,,,0.0,0.0,0.0,0.0,3.933333333333333,0.6793478260869565,1.0,2015-06-27,1.0,1.0
Alejandro Perez,167.64,170.18,32,,27,1,1542,8.0,5.0,0.0,1.0,4.0,3.0,1.0,3.447255113024758,0.3244444444444445,0.4166666666666667,0.238095238095238,0.25,43.91666666666666,0.0,0.6135831381733021,0.1217798594847775,0.2646370023419204,0.7798594847775175,0.0608899297423887,0.1592505854800937,-0.0874999999999999,0.25,-10.5,0.0,0.5,0.3333333333333333,0.1666666666666666,2.970936490850377,0.6360039564787339,0.7096774193548387,2014-11-15,1.0,1.0
TJ Dillashaw,167.64,170.18,36,2.0,48,8,1304,13.0,5.0,0.0,1.0,4.0,7.0,1.0,5.259847472285557,0.415421568627451,1.3529411764705883,0.3066666666666666,0.7058823529411765,191.2941176470588,0.5294117647058824,0.6681614349775785,0.1443946188340807,0.1874439461883408,0.7282511210762331,0.1013452914798206,0.1704035874439461,-0.0303333333333332,-0.3142857142857143,-53.71428571428572,0.0,0.5882352941176471,0.5294117647058824,0.0588235294117647,3.273842283198365,0.6394805194805195,0.8648648648648649,2011-12-03,0.8,0.6666666666666666
Shana Dobson,167.64,175.26,31,,1,0,1913,2.0,4.0,0.0,1.0,1.0,2.0,0.0,3.629656953153818,0.415,0.6,0.5,0.0,39.8,0.2,0.573170731707317,0.298780487804878,0.1280487804878048,0.7195121951219512,0.1646341463414634,0.1158536585365853,0.1016666666666666,0.6666666666666666,51.66666666666666,0.2,0.6,0.6,0.0,5.112504610844707,0.5314401622718052,0.0,2017-12-01,0.25,0.0
Elijah Smith,175.26,180.34,23,,7,0,65,3.0,0.0,3.0,0.0,3.0,1.0,1.0,4.017391304347826,0.5733333333333334,1.5,0.75,0.5,201.0,0.0,0.8311688311688312,0.0519480519480519,0.1168831168831168,0.4935064935064935,0.0389610389610389,0.4675324675324675,0.4533333333333333,-3.0,56.0,1.5,0.5,0.5,0.0,2.0869565217391304,0.5348837209302326,0.4,2025-02-15,1.0,1.0
Jorge Masvidal,180.34,187.96,38,11.0,77,3,1136,12.0,10.0,0.0,4.0,3.0,6.0,1.0,4.355584082156611,0.5468888888888889,0.8095238095238095,0.53125,0.3333333333333333,123.38095238095238,0.4285714285714285,0.6021220159151194,0.2413793103448276,0.156498673740053,0.6808134394341291,0.1777188328912466,0.1414677276746242,0.0535714285714286,-1.4285714285714284,-154.57142857142856,0.0476190476190476,0.3809523809523809,0.3333333333333333,0.0476190476190476,3.004846526655897,0.5932203389830508,0.7346938775510203,2013-04-20,0.4,0.0
Leo Kuntz,177.8,187.96,32,,2,0,3824,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.9170305676855894,0.235,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.1428571428571428,0.5714285714285714,1.0,0.0,0.0,,,,0.0,1.0,0.0,1.0,4.192139737991266,0.36,0.4,2015-05-23,0.0,0.0
Aaron Rosa,193.04,198.12,28,,6,0,5190,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.993694829760403,0.475,0.0,0.0,0.0,30.5,0.0,0.6136363636363636,0.3181818181818182,0.0681818181818181,0.6060606060606061,0.3939393939393939,0.0,0.19,0.0,45.0,0.0,0.5,0.5,0.0,4.047919293820933,0.5286343612334802,0.8571428571428572,2011-06-11,0.5,0.5
Gabriel Bonfim,185.42,182.88,28,14.0,13,0,191,6.0,1.0,4.0,0.0,4.0,1.0,3.0,4.40349175557711,0.4166666666666667,2.333333333333333,0.5384615384615384,0.8333333333333334,121.66666666666669,0.0,0.5770925110132159,0.1894273127753304,0.2334801762114537,0.8722466960352423,0.1101321585903083,0.0176211453744493,0.1591666666666666,4.0,200.5,0.0,0.6666666666666666,0.1666666666666666,0.5,3.4335596508244426,0.6201716738197425,0.7647058823529411,2023-01-21,0.8,0.6666666666666666
Stefan Struve,210.82,213.36,32,,45,0,2032,13.0,11.0,0.0,2.0,4.0,5.0,6.0,3.1333881128457954,0.4367391304347827,0.3043478260869565,0.5,0.9130434782608696,52.78260869565217,0.1304347826086956,0.534965034965035,0.2237762237762237,0.2412587412587412,0.8321678321678322,0.0611888111888111,0.1066433566433566,-0.0017989417989417,0.1587301587301587,-33.55555555555556,0.2608695652173913,0.782608695652174,0.5217391304347826,0.2608695652173913,3.998904409750753,0.4683175528040786,0.5576923076923077,2010-03-31,0.4,0.3333333333333333
Zabit Magomedsharipov,185.42,185.42,28,5.0,13,0,2382,6.0,0.0,6.0,0.0,6.0,0.0,3.0,4.534326769558276,0.5720000000000001,5.2,0.5909090909090909,0.8,292.0,0.0,0.7253521126760564,0.1267605633802817,0.1478873239436619,0.75,0.0528169014084507,0.1971830985915492,-0.1277777777777778,3.666666666666667,-36.33333333333334,0.6,0.6,0.0,0.6,2.4427887174028737,0.6607538802660754,0.7777777777777778,2017-09-02,1.0,1.0
Sheymon Moraes,172.72,182.88,28,,12,0,2501,2.0,3.0,0.0,2.0,2.0,0.0,0.0,2.974789915966386,0.4833333333333334,0.0,0.0,0.0,46.75,0.5,0.4576271186440678,0.4632768361581921,0.0790960451977401,0.7853107344632768,0.1694915254237288,0.0451977401129943,-0.325,0.0,81.5,0.0,0.25,0.0,0.25,3.5126050420168067,0.6346153846153846,0.5384615384615384,2017-11-25,0.5,0.6666666666666666
Jake Hecht,182.88,193.04,28,,3,0,5092,1.0,2.0,0.0,2.0,1.0,1.0,0.0,4.941176470588236,0.5125,0.0,0.0,0.0,8.0,0.0,0.8,0.1142857142857142,0.0857142857142857,0.2285714285714285,0.0285714285714285,0.7428571428571429,-0.2249999999999999,0.0,-10.0,0.0,1.0,0.5,0.5,2.823529411764706,0.3333333333333333,0.3333333333333333,2011-12-10,1.0,1.0
Vanessa Demopoulos,157.48,149.86,36,,26,0,338,5.0,5.0,0.0,3.0,3.0,0.0,1.0,3.742672478581091,0.4144444444444445,0.3333333333333333,0.125,0.2222222222222222,98.88888888888889,0.1111111111111111,0.6602409638554216,0.236144578313253,0.1036144578313253,0.7397590361445783,0.1373493975903614,0.1228915662650602,-0.0822222222222222,-0.3333333333333333,-121.66666666666666,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,5.510296107019389,0.4079457364341085,0.2666666666666667,2021-08-28,0.4,0.3333333333333333
Joe Pyfer,187.96,190.5,29,,18,0,51,7.0,1.0,4.0,0.0,4.0,4.0,2.0,3.4757074212493326,0.4932380952380952,0.5714285714285714,0.25,0.5714285714285714,43.42857142857143,0.7142857142857143,0.6589861751152074,0.2580645161290322,0.0829493087557603,0.9032258064516128,0.0230414746543778,0.0737327188940092,0.1605555555555555,0.3333333333333333,46.5,0.0,0.7142857142857143,0.4285714285714285,0.2857142857142857,3.1553657234383343,0.541860465116279,0.5,2022-09-17,0.8,1.0
Anthony Rocco Martin,182.88,185.42,30,,38,0,2172,9.0,6.0,0.0,1.0,4.0,1.0,3.0,2.697268588770865,0.3722619047619048,0.5714285714285714,0.2580645161290322,0.9285714285714286,186.57142857142856,0.1428571428571428,0.7278481012658228,0.090717299578059,0.1814345991561181,0.8312236286919831,0.0822784810126582,0.0864978902953586,0.0095833333333332,-0.75,-108.16666666666669,0.2857142857142857,0.4285714285714285,0.0714285714285714,0.3571428571428571,2.446889226100152,0.5996275605214152,0.6428571428571428,2014-02-01,0.8,1.0
Loik Radzhabov,180.34,175.26,33,,8,0,667,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.9326683291770577,0.4177777777777778,5.0,0.5769230769230769,0.0,183.0,0.3333333333333333,0.8367346938775511,0.1530612244897959,0.010204081632653,0.7551020408163265,0.0306122448979591,0.2142857142857142,0.0033333333333332,-7.0,-372.0,0.0,0.6666666666666666,0.6666666666666666,0.0,4.728179551122195,0.458904109589041,0.5555555555555556,2023-03-04,0.5,0.5
Jordan Espinosa,167.64,175.26,31,,15,0,1899,2.0,4.0,0.0,2.0,1.0,0.0,0.0,4.700272479564033,0.4819999999999999,0.6,0.375,0.0,37.0,0.0,0.5695652173913044,0.1739130434782608,0.2565217391304348,0.7347826086956522,0.1869565217391304,0.0782608695652174,-0.0688888888888888,-0.3333333333333333,29.333333333333336,0.0,0.4,0.0,0.4,2.758855585831063,0.6311475409836065,0.8,2019-03-23,0.4,0.3333333333333333
Anshul Jubli,182.88,175.26,30,,8,1,464,1.0,2.0,0.0,2.0,1.0,1.0,0.0,6.487730061349693,0.6066666666666667,1.0,0.2,0.5,216.0,0.0,0.7021276595744681,0.1985815602836879,0.0992907801418439,0.7304964539007093,0.0425531914893617,0.226950354609929,-0.1666666666666667,-2.0,-422.0,0.0,1.0,1.0,0.0,4.877300613496932,0.4752475247524752,1.0,2023-02-04,0.5,0.5
Caio Magalhaes,185.42,185.42,28,,11,0,3537,4.0,3.0,0.0,2.0,4.0,2.0,1.0,2.456279809220986,0.5172222222222222,0.5,0.1578947368421052,0.8333333333333334,120.83333333333331,0.3333333333333333,0.5825242718446602,0.1941747572815534,0.2233009708737864,0.5533980582524272,0.2135922330097087,0.233009708737864,0.0083333333333333,-1.5,-186.5,0.1666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6709062003179653,0.5725190839694656,0.5833333333333333,2012-06-08,0.8,0.6666666666666666
Nassourdine Imavov,190.5,190.5,29,2.0,34,0,254,9.0,3.0,5.0,0.0,5.0,4.0,0.0,4.445147012330066,0.5573030303030303,0.8181818181818182,0.3214285714285714,1.0909090909090908,153.45454545454547,0.1818181818181818,0.6842105263157895,0.2005689900426742,0.1152204836415362,0.7027027027027027,0.166429587482219,0.1308677098150782,0.0555555555555555,0.3333333333333333,44.0,0.0,0.3636363636363636,0.3636363636363636,0.0,3.25640214985773,0.5853462157809983,0.7894736842105263,2020-10-03,0.8,1.0
Mana Martinez,177.8,177.8,26,,10,0,1171,2.0,2.0,0.0,1.0,1.0,0.0,0.0,4.555555555555555,0.4877777777777778,1.0,0.4285714285714285,0.3333333333333333,40.0,1.3333333333333333,0.5073170731707317,0.3121951219512195,0.1804878048780487,0.9073170731707316,0.0292682926829268,0.0634146341463414,0.0133333333333334,-1.0,-22.0,0.3333333333333333,0.0,0.0,0.0,4.177777777777778,0.4946236559139785,0.3,2021-08-28,0.6666666666666666,0.6666666666666666
Darian Weeks,180.34,182.88,28,,6,0,1346,0.0,3.0,0.0,3.0,0.0,0.0,0.0,5.266666666666667,0.54,2.5,0.4545454545454545,0.0,185.0,0.0,0.5,0.2848101265822785,0.2151898734177215,0.8481012658227848,0.1329113924050632,0.0189873417721519,-0.0399999999999999,-3.0,-26.0,0.0,0.0,0.0,0.0,6.066666666666666,0.4958448753462604,1.0,2021-12-04,0.0,0.0
Yoel Romero,182.88,185.42,42,3.0,40,2,2263,9.0,4.0,0.0,3.0,8.0,7.0,0.0,3.768783810859547,0.5547222222222222,1.75,0.35,0.0,122.5,0.8333333333333334,0.6108452950558214,0.1786283891547049,0.2105263157894736,0.7208931419457735,0.1196172248803827,0.1594896331738437,-0.2233333333333333,0.25,20.75,0.0,0.5833333333333334,0.5833333333333334,0.0,3.293929072330194,0.6043321299638988,0.8055555555555556,2013-04-20,0.4,0.3333333333333333
Gasan Umalatov,180.34,180.34,33,,9,0,3845,1.0,3.0,0.0,2.0,1.0,0.0,0.0,2.1333333333333333,0.4344444444444444,1.0,0.1875,0.0,128.0,0.0,0.5729166666666666,0.21875,0.2083333333333333,0.8854166666666666,0.09375,0.0208333333333333,-0.0799999999999999,-2.0,-128.0,0.0,0.0,0.0,0.0,3.733333333333333,0.6102088167053364,0.8928571428571429,2014-02-01,0.3333333333333333,0.3333333333333333
Danilo Marques,198.12,195.58,36,,8,0,1563,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.5624999999999998,0.7133333333333334,3.333333333333333,0.2857142857142857,0.6666666666666666,452.3333333333333,0.0,0.7272727272727273,0.2181818181818181,0.0545454545454545,0.4909090909090909,0.0,0.509090909090909,-0.4066666666666666,-2.0,26.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.875,0.56,1.0,2020-09-26,0.6666666666666666,0.6666666666666666
Bruno Santos,175.26,175.26,27,,6,0,4244,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.2333333333333334,0.4933333333333334,2.5,0.2777777777777778,0.5,420.0,0.0,0.4324324324324324,0.2162162162162162,0.3513513513513513,0.4324324324324324,0.4864864864864865,0.081081081081081,0.0066666666666667,3.0,248.0,0.0,0.0,0.0,0.0,1.9666666666666663,0.549618320610687,0.8,2013-12-06,0.5,0.5
Yves Jabouin,170.18,172.72,36,,20,0,3921,5.0,5.0,0.0,2.0,3.0,0.0,0.0,3.049095607235142,0.4333333333333333,1.2222222222222223,0.5,0.0,158.55555555555554,0.1111111111111111,0.5288135593220339,0.2847457627118644,0.1864406779661017,0.8135593220338984,0.0677966101694915,0.1186440677966101,-0.0166666666666667,0.6666666666666667,77.66666666666667,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.1111111111111111,2.89405684754522,0.6339869281045751,0.8,2011-04-30,0.8,0.6666666666666666
Daniel Pineda,170.18,175.26,39,,27,0,576,5.0,9.0,0.0,3.0,2.0,1.0,4.0,2.9583146571044376,0.5288461538461539,0.9230769230769232,0.24,0.8461538461538461,137.07692307692307,0.1538461538461538,0.6696969696969697,0.1424242424242424,0.1878787878787878,0.593939393939394,0.0666666666666666,0.3393939393939394,-0.0458333333333333,0.7,105.65,0.5384615384615384,0.5384615384615384,0.2307692307692307,0.3076923076923077,3.343792021515016,0.4449404761904761,0.4878048780487805,2012-01-20,0.4,0.3333333333333333
Austin Vanderford,180.34,187.96,35,,4,0,226,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.231464737793852,0.735,2.0,0.5,1.0,441.0,0.0,0.9487179487179488,0.0256410256410256,0.0256410256410256,0.0769230769230769,0.0,0.9230769230769232,,,,0.0,1.0,1.0,0.0,0.5424954792043399,0.736842105263158,1.0,2025-02-22,1.0,1.0
Caolan Loughran,167.64,172.72,28,,9,0,422,2.0,2.0,1.0,0.0,1.0,0.0,0.0,5.644444444444445,0.4188888888888888,2.0,0.2608695652173913,0.0,258.3333333333333,0.0,0.6811023622047244,0.1929133858267716,0.1259842519685039,0.8070866141732284,0.0511811023622047,0.1417322834645669,0.01,-1.0,-279.0,0.0,0.0,0.0,0.0,5.622222222222222,0.5408348457350272,1.0,2023-09-02,0.3333333333333333,0.3333333333333333
Irina Alekseeva,172.72,170.18,35,,7,0,219,1.0,3.0,0.0,3.0,1.0,0.0,1.0,4.008285862247541,0.4066666666666667,0.3333333333333333,0.2,0.3333333333333333,51.0,0.3333333333333333,0.5038759689922481,0.1937984496124031,0.3023255813953488,0.9224806201550388,0.0620155038759689,0.0155038759689922,0.0033333333333332,0.0,103.0,0.0,0.3333333333333333,0.0,0.3333333333333333,5.033661315380632,0.4599999999999999,0.6666666666666667,2023-04-29,0.3333333333333333,0.3333333333333333
Robert Bryczek,182.88,190.5,35,,3,0,254,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.7429819089207736,0.355,0.5,1.0,0.0,56.0,0.5,0.66,0.26,0.08,0.73,0.11,0.16,0.2166666666666667,1.0,52.0,0.0,0.5,0.5,0.0,4.079850280723644,0.5962962962962963,0.8571428571428572,2024-02-10,0.0,0.0
Jordan Wright,187.96,195.58,31,,9,0,1185,2.0,5.0,0.0,4.0,1.0,2.0,0.0,5.756823821339951,0.7341666666666667,0.8333333333333334,0.5,0.1666666666666666,74.0,0.3333333333333333,0.5775862068965517,0.3534482758620689,0.0689655172413793,0.396551724137931,0.396551724137931,0.2068965517241379,0.1175,2.5,190.0,0.0,1.0,0.8333333333333334,0.1666666666666666,7.29528535980149,0.3256880733944954,1.0,2020-08-22,1.0,1.0
Manolo Zecchini,172.72,172.72,26,,0,0,989,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.3376623376623376,0.21,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,1.0,0.0,0.0,,,,0.0,1.0,1.0,0.0,6.753246753246753,0.4693877551020408,1.0,2023-09-02,,
Robert Valentin,187.96,195.58,30,,5,1,303,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.1312545322697607,0.4933333333333333,0.0,0.0,0.6666666666666666,38.0,0.0,0.7692307692307693,0.1538461538461538,0.0769230769230769,0.3076923076923077,0.4615384615384615,0.2307692307692307,-0.0999999999999999,0.0,-98.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,2.828136330674402,0.3298969072164949,0.55,2024-08-24,0.0,0.0
Benny Alloway,180.34,190.5,32,,4,0,4646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-12-14,0.5,0.5
Jesse Bongfeldt,182.88,183.0,30,,3,0,5455,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.533333333333333,0.5566666666666666,2.0,0.3333333333333333,0.0,315.0,0.0,0.7169811320754716,0.1509433962264151,0.1320754716981132,0.2452830188679245,0.1132075471698113,0.6415094339622641,,,,2.0,0.0,0.0,0.0,0.8666666666666667,0.4347826086956522,0.375,2011-06-11,,
Jessica Penne,165.1,170.18,41,,30,1,576,3.0,6.0,0.0,3.0,2.0,0.0,1.0,2.891566265060241,0.354375,0.875,0.1590909090909091,0.125,131.125,0.0,0.5882352941176471,0.3639705882352941,0.0477941176470588,0.7683823529411765,0.1470588235294117,0.0845588235294117,0.0,-1.5,-162.75,0.125,0.5,0.25,0.25,6.0595322466335935,0.4476744186046512,0.4705882352941176,2014-12-12,0.4,0.3333333333333333
Piera Rodriguez,160.02,160.02,33,,19,0,65,5.0,2.0,3.0,0.0,3.0,0.0,0.0,3.671891775821345,0.4638888888888888,4.166666666666667,0.6578947368421053,0.0,269.3333333333333,0.1666666666666666,0.5473684210526316,0.343859649122807,0.1087719298245614,0.6140350877192983,0.2842105263157894,0.1017543859649122,-0.0666666666666666,3.5,235.5,0.0,0.0,0.0,0.0,,,,2022-04-09,0.5,0.3333333333333333
Josh Hokit,185.42,185.42,28,,3,0,114,3.0,0.0,3.0,0.0,3.0,2.0,0.0,7.774647887323943,0.5800000000000001,0.5,0.5,0.0,117.5,1.0,0.8695652173913043,0.1304347826086956,0.0,0.5217391304347826,0.217391304347826,0.2608695652173913,0.12,1.0,219.0,0.0,1.0,1.0,0.0,0.5070422535211268,0.7857142857142857,1.0,2025-11-08,1.0,1.0
Chad Mendes,167.64,167.64,33,5.0,26,3,2697,9.0,5.0,0.0,1.0,5.0,6.0,0.0,2.777340676632573,0.5854102564102563,1.8461538461538465,0.4615384615384615,0.1538461538461538,133.76923076923077,0.5384615384615384,0.6827195467422096,0.0764872521246459,0.2407932011331444,0.6685552407932012,0.0566572237960339,0.2747875354107649,-0.0689333333333334,-1.25,-76.7,0.0,0.6923076923076923,0.6923076923076923,0.0,2.140077821011673,0.7272727272727273,1.0,2011-02-05,0.4,0.3333333333333333
Ray Borg,162.56,160.02,26,,33,1,2196,7.0,5.0,0.0,1.0,3.0,0.0,2.0,1.3630626840555322,0.5573333333333333,4.090909090909091,0.5113636363636364,1.0909090909090908,426.3636363636364,0.0,0.7175925925925926,0.2453703703703703,0.037037037037037,0.199074074074074,0.2824074074074074,0.5185185185185185,-0.0407555555555554,1.5333333333333337,6.466666666666697,0.3636363636363636,0.2727272727272727,0.0,0.2727272727272727,1.6848969289019773,0.4681274900398406,0.5,2014-04-19,0.6,0.6666666666666666
Bevon Lewis,190.5,200.66,29,,12,0,2018,1.0,3.0,0.0,1.0,1.0,0.0,0.0,3.2504012841091496,0.3855555555555556,0.0,0.0,0.0,285.0,0.0,0.4148148148148148,0.2222222222222222,0.362962962962963,0.6888888888888889,0.3111111111111111,0.0,-0.0366666666666666,0.0,375.0,0.0,0.3333333333333333,0.3333333333333333,0.0,2.3354735152487964,0.5707964601769911,1.0,2018-12-29,0.3333333333333333,0.3333333333333333
Josh Shockley,185.42,187.96,25,,1,0,4103,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.2121212121212122,0.5,0.0,0.0,1.0,33.0,0.0,0.3333333333333333,0.5,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,,,,0.0,1.0,1.0,0.0,2.0202020202020203,0.5833333333333333,0.3333333333333333,2014-06-14,0.0,0.0
Mike Rodriguez,193.04,208.28,32,,15,0,1703,2.0,6.0,0.0,3.0,1.0,2.0,0.0,4.6702519105576,0.6528571428571428,0.0,0.0,0.0,74.71428571428571,0.7142857142857143,0.4545454545454545,0.3454545454545454,0.2,0.5490909090909091,0.3563636363636364,0.0945454545454545,-0.0022222222222221,0.0,-2.5,0.0,0.7142857142857143,0.4285714285714285,0.2857142857142857,3.447495046702519,0.4115942028985507,0.3928571428571429,2018-04-07,0.5,0.6666666666666666
Fredson Paixao,167.64,167.64,31,,0,0,5644,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2010-12-04,,
Artem Lobov,175.26,165.1,32,,20,1,2760,2.0,5.0,0.0,3.0,2.0,0.0,0.0,3.38,0.3734444444444444,0.5,0.25,0.0,119.66666666666669,0.0,0.514792899408284,0.1745562130177514,0.3106508875739645,0.9349112426035504,0.0473372781065088,0.0177514792899408,0.2886666666666666,1.0,-189.5,0.0,0.0,0.0,0.0,4.55,0.4950055493895672,0.5416666666666667,2015-12-11,0.4,0.3333333333333333
Kamaru Usman,182.88,193.04,38,5.0,66,9,338,16.0,3.0,1.0,0.0,15.0,4.0,1.0,4.493522112283388,0.5565000000000001,3.2777777777777777,0.4538461538461538,0.1111111111111111,446.27777777777777,0.5555555555555556,0.6299270072992701,0.2890510948905109,0.0810218978102189,0.5744525547445255,0.1722627737226277,0.2532846715328467,0.0524999999999999,-1.3333333333333337,-218.16666666666669,0.0,0.3333333333333333,0.2777777777777778,0.0555555555555555,2.2189881003338754,0.5118644067796609,0.8787878787878788,2015-07-12,0.8,0.6666666666666666
Magomed Bibulatov,165.1,165.1,30,11.0,4,0,2662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-08,1.0,1.0
Kevin Aguilar,170.18,185.42,32,,16,0,1829,2.0,4.0,0.0,4.0,2.0,0.0,0.0,3.772691397000789,0.362,0.2,0.25,0.0,54.0,0.2,0.5941422594142259,0.3472803347280335,0.0585774058577405,0.8368200836820083,0.0794979079497908,0.0836820083682008,-0.1544444444444444,0.3333333333333333,-79.33333333333334,0.2,0.2,0.2,0.0,4.640883977900552,0.5455950540958269,0.9411764705882352,2018-11-30,0.5,0.3333333333333333
Daniel Omielanczuk,182.88,187.96,34,15.0,21,0,3236,4.0,5.0,0.0,3.0,3.0,2.0,0.0,3.0444203683640305,0.6745833333333333,0.5,0.2857142857142857,0.125,92.625,0.25,0.498220640569395,0.2704626334519573,0.2313167259786477,0.5693950177935944,0.3274021352313167,0.1032028469750889,-0.0508333333333332,-0.75,-35.75,0.25,0.375,0.25,0.125,3.0444203683640305,0.4435643564356435,0.5357142857142857,2013-09-21,0.6,1.0
Max Gimenis,187.96,190.5,32,,0,0,191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-11-08,,
Chris Padilla,175.26,187.96,30,,6,0,191,4.0,1.0,0.0,1.0,4.0,2.0,1.0,4.78014801915542,0.51625,0.75,0.3,0.25,125.5,0.0,0.5191256830601093,0.1366120218579235,0.3442622950819672,0.8142076502732241,0.0983606557377049,0.087431693989071,0.0199999999999999,-3.0,131.0,0.0,0.75,0.5,0.25,3.865912059207663,0.5568862275449102,0.75,2024-04-27,1.0,1.0
Yazmin Jauregui,160.02,162.56,25,,9,0,611,3.0,2.0,0.0,1.0,2.0,1.0,0.0,6.263736263736265,0.2945833333333333,0.0,0.0,0.0,45.75,0.5,0.6396761133603239,0.1578947368421052,0.2024291497975708,0.8218623481781376,0.0890688259109311,0.0890688259109311,-0.2183333333333333,0.0,-13.0,0.0,0.5,0.5,0.0,5.122569737954354,0.5589519650655022,1.0,2022-08-13,0.75,0.6666666666666666
Malcolm Gordon,170.18,180.34,33,,10,0,849,2.0,5.0,0.0,3.0,2.0,1.0,0.0,1.9328859060402688,0.3072222222222222,0.6666666666666666,0.3076923076923077,0.3333333333333333,94.5,0.0,0.8333333333333334,0.0694444444444444,0.0972222222222222,0.5,0.1388888888888889,0.3611111111111111,0.2483333333333333,0.5,73.5,0.5,0.8333333333333334,0.5,0.3333333333333333,2.25503355704698,0.4285714285714286,0.0909090909090909,2020-07-18,0.4,0.6666666666666666
Adam Milstead,190.5,193.04,31,,7,0,2711,1.0,3.0,0.0,3.0,1.0,1.0,0.0,3.9,0.4761111111111111,0.0,0.0,0.0,6.666666666666667,0.0,0.8547008547008547,0.094017094017094,0.0512820512820512,0.7863247863247863,0.188034188034188,0.0256410256410256,-0.0616666666666666,0.0,-20.0,0.0,0.3333333333333333,0.3333333333333333,0.0,4.1,0.4810126582278481,0.6428571428571428,2016-05-29,1.0,1.0
